policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,energy_saving_vs_all_on,energy_gap_vs_oracle,served_ratio,active_bs,max_load,mean_active_load
rsrp,0,0,0.3333333333333333,0.26666666666666666,796.7478441187171,0.21502675456284026,1.822664863708696,1.0,7.0,0.6840953396236849,0.43311128342523925
rsrp,1,1,0.4,0.3333333333333333,738.4960374664365,0.27241769707740243,1.4579967820965678,1.0,7.0,0.4194936607824853,0.2818078895232119
rsrp,2,2,0.3,0.3333333333333333,800.5656958185018,0.211265324316747,1.6711834083085684,1.0,7.0,0.5484923049192183,0.4430277813467578
rsrp,3,3,0.1,0.1,683.3477049269372,0.3267510296286333,2.7570813917796984,1.0,7.0,0.32362769870143016,0.13856546734269434
rsrp,4,4,0.2,0.2,664.0959615526847,0.3457182644801136,1.3065277128543031,1.0,6.0,0.46456294503158596,0.3518059440990446
rsrp,5,5,0.3,0.23333333333333334,771.2184410928627,0.24017887577057864,1.768403424802078,1.0,7.0,0.5897975322714302,0.3668011456957472
rsrp,6,6,0.3,0.3,788.6214833478299,0.2230330213321873,1.5194409246882647,1.0,7.0,0.5543128640555074,0.41200385285150615
rsrp,7,7,0.36666666666666664,0.36666666666666664,763.0934997580088,0.24818374408077953,1.7882588194524145,1.0,7.0,0.6186597040133417,0.345697401968854
rsrp,8,8,0.36666666666666664,0.4,704.774933511568,0.30564045959451436,1.663654265022082,1.0,7.0,0.288411183884956,0.19422060652355327
rsrp,9,9,0.36666666666666664,0.36666666666666664,747.2056426653764,0.26383680525578673,1.6585959489054638,1.0,7.0,0.42533492606255763,0.30443024068928953
rsrp,10,10,0.4,0.36666666666666664,724.827413976939,0.28588432120498614,1.634967169839941,1.0,7.0,0.3811428667812188,0.24630497136867294
rsrp,11,11,0.13333333333333333,0.13333333333333333,745.4009167067037,0.26561486038748405,3.117059129352035,1.0,7.0,0.43995597932232927,0.2997426407966328
rsrp,12,12,0.4,0.4,807.2346503391286,0.20469492577425752,1.5829572967725012,1.0,7.0,0.5864218064986637,0.46034974114059374
rsrp,13,13,0.06666666666666667,0.06666666666666667,692.4177382007599,0.31781503625540897,2.998916991018325,1.0,7.0,0.23787263465764896,0.16212399532664917
rsrp,14,14,0.4,0.4,756.2486279734875,0.25492746012464285,1.700328136044904,1.0,7.0,0.44951273721657514,0.3279185142168507
sinr,0,0,0.3333333333333333,0.26666666666666666,796.7478441187171,0.21502675456284026,1.822664863708696,1.0,7.0,0.6840953396236849,0.43311128342523925
sinr,1,1,0.4,0.3333333333333333,738.4960374664365,0.27241769707740243,1.4579967820965678,1.0,7.0,0.4194936607824853,0.2818078895232119
sinr,2,2,0.3,0.3333333333333333,800.5656958185018,0.211265324316747,1.6711834083085684,1.0,7.0,0.5484923049192183,0.4430277813467578
sinr,3,3,0.1,0.1,683.3477049269372,0.3267510296286333,2.7570813917796984,1.0,7.0,0.32362769870143016,0.13856546734269434
sinr,4,4,0.2,0.2,664.0959615526847,0.3457182644801136,1.3065277128543031,1.0,6.0,0.46456294503158596,0.3518059440990446
sinr,5,5,0.3,0.23333333333333334,771.2184410928627,0.24017887577057864,1.768403424802078,1.0,7.0,0.5897975322714302,0.3668011456957472
sinr,6,6,0.3,0.3,788.6214833478299,0.2230330213321873,1.5194409246882647,1.0,7.0,0.5543128640555074,0.41200385285150615
sinr,7,7,0.36666666666666664,0.36666666666666664,763.0934997580088,0.24818374408077953,1.7882588194524145,1.0,7.0,0.6186597040133417,0.345697401968854
sinr,8,8,0.36666666666666664,0.4,704.774933511568,0.30564045959451436,1.663654265022082,1.0,7.0,0.288411183884956,0.19422060652355327
sinr,9,9,0.36666666666666664,0.36666666666666664,747.2056426653764,0.26383680525578673,1.6585959489054638,1.0,7.0,0.42533492606255763,0.30443024068928953
sinr,10,10,0.4,0.36666666666666664,724.827413976939,0.28588432120498614,1.634967169839941,1.0,7.0,0.3811428667812188,0.24630497136867294
sinr,11,11,0.13333333333333333,0.13333333333333333,745.4009167067037,0.26561486038748405,3.117059129352035,1.0,7.0,0.43995597932232927,0.2997426407966328
sinr,12,12,0.4,0.4,807.2346503391286,0.20469492577425752,1.5829572967725012,1.0,7.0,0.5864218064986637,0.46034974114059374
sinr,13,13,0.06666666666666667,0.06666666666666667,692.4177382007599,0.31781503625540897,2.998916991018325,1.0,7.0,0.23787263465764896,0.16212399532664917
sinr,14,14,0.4,0.4,756.2486279734875,0.25492746012464285,1.700328136044904,1.0,7.0,0.44951273721657514,0.3279185142168507
load_aware,0,0,0.23333333333333334,0.23333333333333334,876.8239968761418,0.13613399322547606,2.1063532909542855,1.0,7.0,0.688565086291089,0.6411012905873813
load_aware,1,1,0.3333333333333333,0.3333333333333333,731.909398050745,0.27890699699433985,1.4360739312385686,1.0,7.0,0.4194936607824853,0.2646997351967405
load_aware,2,2,0.3333333333333333,0.3333333333333333,800.5656958185018,0.211265324316747,1.6711834083085684,1.0,7.0,0.5484923049192183,0.4430277813467578
load_aware,3,3,0.1,0.1,687.898432187091,0.3222675544954769,2.782101528065978,1.0,7.0,0.24350430200084083,0.15038553814828812
load_aware,4,4,0.2,0.2,758.7807440524298,0.2524327644803647,1.6353854193680304,1.0,7.0,0.47007509227065764,0.3344954390972202
load_aware,5,5,0.26666666666666666,0.26666666666666666,792.633446834983,0.21908034794582953,1.84527577649874,1.0,7.0,0.5716680281614257,0.4224245372337219
load_aware,6,6,0.3,0.3,788.6214833478299,0.2230330213321873,1.5194409246882647,1.0,7.0,0.5543128640555074,0.41200385285150615
load_aware,7,7,0.3333333333333333,0.3333333333333333,774.117564949014,0.23732259610934583,1.8285395281791774,1.0,7.0,0.6186597040133417,0.37433133752990655
load_aware,8,8,0.4,0.4,704.774933511568,0.30564045959451436,1.663654265022082,1.0,7.0,0.288411183884956,0.19422060652355327
