policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,energy_saving_vs_all_on,energy_gap_vs_oracle,served_ratio,active_bs,max_load,mean_active_load
rsrp,0,0,0.5,0.48,856.669333708381,0.15599080422819603,1.1204602912748713,1.0,7.0,0.7537798631296055,0.588751516125665
rsrp,1,1,0.4,0.38,783.6187362712013,0.22796183618600854,1.7070174901290118,1.0,7.0,0.5253274998486546,0.3990097046005226
rsrp,2,2,0.44,0.46,838.2882572106914,0.17410023920128923,1.0089091239897787,1.0,7.0,0.656933215546907,0.5410084602875103
rsrp,3,3,0.42,0.42,903.0436018260434,0.11030187012212471,1.08292144291638,1.0,7.0,0.8399578848475676,0.7092041605871259
rsrp,4,4,0.18,0.22,718.7122216586373,0.2919091412230174,1.669035544876955,1.0,7.0,0.2592645405324988,0.2304213549574992
rsrp,5,5,0.38,0.36,763.6832539954507,0.24760270542320123,1.4916732821178054,1.0,7.0,0.6105224045982519,0.34722923115701476
rsrp,6,6,0.34,0.36,820.7355552447282,0.19139354163080968,1.037011543809276,1.0,7.0,0.5604608976285259,0.49541702660968323
rsrp,7,7,0.38,0.4,852.1400878015445,0.16045311546645863,0.9879991507536876,1.0,7.0,0.6436997789921162,0.5769872410429725
rsrp,8,8,0.48,0.4,820.2125405144955,0.1919088270793148,0.9676195774917915,1.0,7.0,0.6043069266577469,0.4940585467908972
rsrp,9,9,0.44,0.4,839.8091313249405,0.17260184105917192,1.5999709386865573,1.0,7.0,0.8410696978649093,0.544958782662183
rsrp,10,10,0.26,0.32,802.7855973358472,0.20907822922576627,1.543413316984421,1.0,7.0,0.6112303626623072,0.44879375931388904
rsrp,11,11,0.52,0.44,896.1821711564434,0.11706190033847945,1.1565298497867855,1.0,7.0,0.7543533611353606,0.6913822627440086
sinr,0,0,0.5,0.48,856.669333708381,0.15599080422819603,1.1204602912748713,1.0,7.0,0.7537798631296055,0.588751516125665
sinr,1,1,0.4,0.38,783.6187362712013,0.22796183618600854,1.7070174901290118,1.0,7.0,0.5253274998486546,0.3990097046005226
sinr,2,2,0.44,0.46,838.2882572106914,0.17410023920128923,1.0089091239897787,1.0,7.0,0.656933215546907,0.5410084602875103
sinr,3,3,0.42,0.42,903.0436018260434,0.11030187012212471,1.08292144291638,1.0,7.0,0.8399578848475676,0.7092041605871259
sinr,4,4,0.18,0.22,718.7122216586373,0.2919091412230174,1.669035544876955,1.0,7.0,0.2592645405324988,0.2304213549574992
sinr,5,5,0.38,0.36,763.6832539954507,0.24760270542320123,1.4916732821178054,1.0,7.0,0.6105224045982519,0.34722923115701476
sinr,6,6,0.34,0.36,820.7355552447282,0.19139354163080968,1.037011543809276,1.0,7.0,0.5604608976285259,0.49541702660968323
sinr,7,7,0.38,0.4,852.1400878015445,0.16045311546645863,0.9879991507536876,1.0,7.0,0.6436997789921162,0.5769872410429725
sinr,8,8,0.48,0.4,820.2125405144955,0.1919088270793148,0.9676195774917915,1.0,7.0,0.6043069266577469,0.4940585467908972
sinr,9,9,0.44,0.4,839.8091313249405,0.17260184105917192,1.5999709386865573,1.0,7.0,0.8410696978649093,0.544958782662183
sinr,10,10,0.26,0.32,802.7855973358472,0.20907822922576627,1.543413316984421,1.0,7.0,0.6112303626623072,0.44879375931388904
sinr,11,11,0.52,0.44,896.1821711564434,0.11706190033847945,1.1565298497867855,1.0,7.0,0.7543533611353606,0.6913822627440086
load_aware,0,0,0.48,0.48,854.8955926390321,0.15773833237533785,1.1160698603856547,1.0,7.0,0.7537798631296055,0.5841443964650181
load_aware,1,1,0.34,0.34,816.9808829010699,0.19509272620584248,1.822267305192197,1.0,7.0,0.6200101963393956,0.4856646309118702
load_aware,2,2,0.44,0.44,845.9007422604067,0.16660025393063382,1.0271520023088594,1.0,7.0,0.620386937475402,0.560781148728329
load_aware,3,3,0.44,0.44,924.5160244097945,0.08914677398049807,1.1324488071993646,1.0,7.0,0.8571377537249961,0.7649766867786871
load_aware,4,4,0.22,0.22,722.4427562892448,0.28823373764606425,1.682889392398161,1.0,7.0,0.29638963553525727,0.2401110552967398
